id,followers_cursor,followers_pulled,followers_count,following_cursor,following_pulled,following_count
195708835,-1,0,50,-1,0,120
848825028,-1,0,0,-1,0,8
2423060473,-1,0,8,-1,0,29
2393884021,-1,0,0,-1,0,10
1001897478,-1,0,1,-1,0,7
997073634,-1,0,2,-1,0,115
2989478853,-1,0,1,-1,0,0
51891036,-1,0,6,-1,0,0
102341086,-1,0,2,-1,0,3
2583294419,-1,0,9,-1,0,131
629573079,-1,0,1,-1,0,41
1496476832,-1,0,0,-1,0,0
957896449,-1,0,0,-1,0,0
2601698358,-1,0,0,-1,0,0
251401970,-1,0,1,-1,0,1
2313079063,-1,0,0,-1,0,7
378637828,-1,0,81,-1,0,43
544671791,-1,0,0,-1,0,0
2737702349,-1,0,43,-1,0,231
197192470,-1,0,6,-1,0,21
1692889896,-1,0,0,-1,0,0
2706258285,-1,0,0,-1,0,0
2311934004,-1,0,0,-1,0,2
189129845,-1,0,2,-1,0,1
819230502,-1,0,3,-1,0,9
924324877,-1,0,0,-1,0,0
213254354,-1,0,0,-1,0,0
784081513,-1,0,0,-1,0,1
2213547224,-1,0,1,-1,0,2
498870641,-1,0,0,-1,0,0
1727056098,-1,0,0,-1,0,1
535176437,-1,0,1,-1,0,11
433100570,-1,0,135,-1,0,1307
188488816,-1,0,2,-1,0,0
277759610,-1,0,21,-1,0,1
921520134,-1,0,0,-1,0,0
369900015,-1,0,1,-1,0,3
2996444470,-1,0,1,-1,0,19
152902679,-1,0,0,-1,0,4
463277679,-1,0,0,-1,0,6
916777086,-1,0,380,-1,0,429
362167295,-1,0,2,-1,0,12
1297251486,-1,0,0,-1,0,0
1265415014,-1,0,1,-1,0,0
1666366662,-1,0,51,-1,0,24
412076458,-1,0,5,-1,0,128
96935942,-1,0,0,-1,0,0
2741870810,-1,0,0,-1,0,14
2409997815,-1,0,1,-1,0,2
1863908857,-1,0,4,-1,0,14
1057745606,-1,0,1,-1,0,3
2967903563,-1,0,0,-1,0,6
465696860,-1,0,23,-1,0,4
61838067,-1,0,10,-1,0,40
608186962,-1,0,2,-1,0,0
447658004,-1,0,0,-1,0,0
2451570120,-1,0,0,-1,0,4
1856649494,-1,0,4,-1,0,19
1347336216,-1,0,10,-1,0,239
1471376736,-1,0,0,-1,0,5
48296760,-1,0,12,-1,0,3
775702824,-1,0,3,-1,0,23
2551069795,-1,0,1,-1,0,55
2802706983,-1,0,0,-1,0,0
2332937863,-1,0,7,-1,0,36
1174559478,-1,0,0,-1,0,2
768801056,-1,0,0,-1,0,0
436950754,-1,0,10,-1,0,13
1068428774,-1,0,0,-1,0,7
1782016376,-1,0,12,-1,0,166
2963059173,-1,0,0,-1,0,0
171628902,-1,0,1,-1,0,0
2887415050,-1,0,0,-1,0,0
1916076578,-1,0,0,-1,0,1
2189696292,-1,0,0,-1,0,0
248731120,-1,0,1,-1,0,1
1646771916,-1,0,0,-1,0,6
2199208116,-1,0,0,-1,0,15
632528172,-1,0,14,-1,0,0
2545274856,-1,0,83,-1,0,43
1354914565,-1,0,0,-1,0,0
319551248,-1,0,1,-1,0,2
1326771878,-1,0,1,-1,0,2
98040761,-1,0,0,-1,0,0
796519128,-1,0,32,-1,0,24
913397406,-1,0,0,-1,0,0
316323304,-1,0,4,-1,0,18
2707399216,-1,0,21,-1,0,74
551957717,-1,0,1,-1,0,0
1907105372,-1,0,2,-1,0,9
711471900,-1,0,2,-1,0,7
2925191261,-1,0,533,-1,0,412
1004095982,-1,0,0,-1,0,0
591927149,-1,0,4,-1,0,0
482963617,-1,0,58,-1,0,57
269835602,-1,0,82,-1,0,266
2170344996,-1,0,0,-1,0,4
2237015779,-1,0,2,-1,0,15
1865051425,-1,0,0,-1,0,0
2492216737,-1,0,7,-1,0,1
456136944,-1,0,0,-1,0,2
59921026,-1,0,2,-1,0,29
1523146196,-1,0,1,-1,0,3
1968225404,-1,0,41,-1,0,39
2229227098,-1,0,0,-1,0,4
1059754490,-1,0,30,-1,0,66
2990865178,-1,0,3,-1,0,43
796847342,-1,0,5,-1,0,24
1110665654,-1,0,0,-1,0,0
2366484744,-1,0,428,-1,0,50
2984760154,-1,0,11,-1,0,27
2233742827,-1,0,19,-1,0,70
1022856062,-1,0,30,-1,0,44
1327927778,-1,0,21,-1,0,148
1319120611,-1,0,0,-1,0,0
85306796,-1,0,0,-1,0,2
2191009384,-1,0,0,-1,0,1
323589687,-1,0,25,-1,0,31
528913515,-1,0,1,-1,0,16
2754929436,-1,0,1,-1,0,19
2163917282,-1,0,4,-1,0,26
1663699057,-1,0,0,-1,0,9
2706614227,-1,0,6,-1,0,14
221307309,-1,0,0,-1,0,0
78625893,-1,0,1,-1,0,20
386926193,-1,0,0,-1,0,1
249128900,-1,0,1812,-1,0,2041
1447570543,-1,0,2,-1,0,4
195462334,-1,0,1,-1,0,1
2858332807,-1,0,1,-1,0,34
2843671344,-1,0,0,-1,0,0
724196930,-1,0,5,-1,0,0
157539643,-1,0,5,-1,0,0
2932900000,-1,0,0,-1,0,0
2190884885,-1,0,174,-1,0,968
1914700603,-1,0,1,-1,0,15
1039153938,-1,0,7,-1,0,0
20681111,-1,0,12,-1,0,0
2302315408,-1,0,1,-1,0,1
145694866,-1,0,7,-1,0,13
50827173,-1,0,2,-1,0,6
489367736,-1,0,1,-1,0,12
926369714,-1,0,1,-1,0,2
98308506,-1,0,297,-1,0,966
2314882371,-1,0,0,-1,0,3
2308997305,-1,0,0,-1,0,0
2510183532,-1,0,0,-1,0,1
313863827,-1,0,0,-1,0,2
404854095,-1,0,82,-1,0,14
2621408005,-1,0,15,-1,0,41
1965451129,-1,0,0,-1,0,0
427458277,-1,0,0,-1,0,3
1960043042,-1,0,1,-1,0,14
2334667530,-1,0,33,-1,0,47
571040331,-1,0,4,-1,0,10
366663595,-1,0,0,-1,0,2
261501607,-1,0,1,-1,0,24
755718157,-1,0,0,-1,0,0
423861525,-1,0,2,-1,0,25
917318490,-1,0,3,-1,0,9
2734079014,-1,0,2,-1,0,5
1406639894,-1,0,3,-1,0,790
2819366039,-1,0,6,-1,0,60
464390454,-1,0,0,-1,0,2
2405307192,-1,0,0,-1,0,0
129946906,-1,0,1,-1,0,27
623242251,-1,0,0,-1,0,0
21265585,-1,0,192,-1,0,398
366131314,-1,0,14,-1,0,43
2992766090,-1,0,0,-1,0,30
2611635752,-1,0,1,-1,0,5
44822992,-1,0,3,-1,0,0
2771796960,-1,0,0,-1,0,0
97929290,-1,0,2,-1,0,17
2712436952,-1,0,3,-1,0,69
2697681200,-1,0,0,-1,0,8
2328685716,-1,0,0,-1,0,0
1898346499,-1,0,0,-1,0,1
2779386126,-1,0,0,-1,0,0
2162065927,-1,0,0,-1,0,1
1710394464,-1,0,3,-1,0,25
622511507,-1,0,11,-1,0,129
2478150934,-1,0,7,-1,0,34
234621092,-1,0,2,-1,0,0
512215442,-1,0,0,-1,0,1
2799470811,-1,0,1,-1,0,0
90783755,-1,0,50,-1,0,8
833260208,-1,0,4,-1,0,16
57910518,-1,0,3,-1,0,19
2853659807,-1,0,3036,-1,0,3253
1872196230,-1,0,15,-1,0,35
525308898,-1,0,17,-1,0,26
2206789234,-1,0,6,-1,0,66
823599108,-1,0,0,-1,0,1
2235039620,-1,0,0,-1,0,13
248356681,-1,0,1,-1,0,0
1464410624,-1,0,0,-1,0,5
545740449,-1,0,0,-1,0,0
871811544,-1,0,0,-1,0,5
169636853,-1,0,3,-1,0,4
2348010867,-1,0,0,-1,0,2
96743109,-1,0,0,-1,0,0
901449121,-1,0,0,-1,0,0
2996748130,-1,0,0,-1,0,0
2169109788,-1,0,4,-1,0,44
426344186,-1,0,1,-1,0,0
1416159650,-1,0,13,-1,0,82
1481276593,-1,0,0,-1,0,1
1098725965,-1,0,2,-1,0,0
1658430811,-1,0,35,-1,0,77
2347683980,-1,0,155,-1,0,329
1351113318,-1,0,0,-1,0,0
1435287608,-1,0,0,-1,0,0
54579035,-1,0,1,-1,0,1
1718583110,-1,0,2,-1,0,9
282536895,-1,0,0,-1,0,0
460053299,-1,0,0,-1,0,0
961296451,-1,0,4,-1,0,34
545723833,-1,0,0,-1,0,5
875264246,-1,0,151,-1,0,631
139745708,-1,0,24,-1,0,35
224898118,-1,0,2,-1,0,0
2767827017,-1,0,0,-1,0,2
2956664291,-1,0,0,-1,0,0
2179971049,-1,0,6,-1,0,6
381775575,-1,0,192,-1,0,363
133433099,-1,0,0,-1,0,1
632110674,-1,0,10,-1,0,26
2588645112,-1,0,1,-1,0,2
1581107754,-1,0,0,-1,0,0
1140146112,-1,0,0,-1,0,0
328657609,-1,0,0,-1,0,5
1423462021,-1,0,0,-1,0,6
509495854,-1,0,28,-1,0,119
2624695266,-1,0,0,-1,0,0
2665434516,-1,0,1,-1,0,39
1215097063,-1,0,0,-1,0,0
927970526,-1,0,0,-1,0,0
1873719078,-1,0,111,-1,0,148
629656434,-1,0,1,-1,0,0
1026816822,-1,0,646,-1,0,94
203244182,-1,0,2,-1,0,0
1079322020,-1,0,1,-1,0,3
2219572851,-1,0,0,-1,0,2
155108980,-1,0,0,-1,0,5
615341395,-1,0,0,-1,0,1
621128293,-1,0,1,-1,0,19
1515108630,-1,0,0,-1,0,7
186411493,-1,0,0,-1,0,4
238332284,-1,0,16,-1,0,63
525354778,-1,0,16,-1,0,81
2753021368,-1,0,0,-1,0,0
1108171087,-1,0,0,-1,0,0
953051222,-1,0,0,-1,0,19
2528489575,-1,0,8,-1,0,53
132379857,-1,0,0,-1,0,0
2768662374,-1,0,0,-1,0,3
126759199,-1,0,0,-1,0,0
2294859920,-1,0,1,-1,0,24
787690452,-1,0,3,-1,0,63
167719425,-1,0,0,-1,0,1
1042647205,-1,0,1,-1,0,0
589417796,-1,0,0,-1,0,0
1573923624,-1,0,1,-1,0,0
1250098980,-1,0,0,-1,0,0
1493348316,-1,0,0,-1,0,0
52395518,-1,0,6,-1,0,3
716411598,-1,0,0,-1,0,0
572883993,-1,0,11,-1,0,12
414297357,-1,0,6,-1,0,0
1475854897,-1,0,0,-1,0,24
2152418850,-1,0,0,-1,0,14
2925463130,-1,0,1,-1,0,52
2320725975,-1,0,0,-1,0,0
914789923,-1,0,0,-1,0,1
2970961456,-1,0,5,-1,0,72
713871568,-1,0,287,-1,0,612
918438109,-1,0,0,-1,0,0
579018678,-1,0,2,-1,0,17
335621076,-1,0,5,-1,0,9
222101321,-1,0,2,-1,0,0
1645694137,-1,0,0,-1,0,0
2363045931,-1,0,0,-1,0,1
2260515723,-1,0,8,-1,0,143
146401824,-1,0,0,-1,0,0
940248949,-1,0,89,-1,0,120
2347735020,-1,0,0,-1,0,0
439679254,-1,0,0,-1,0,0
1177840747,-1,0,0,-1,0,0
560366087,-1,0,106,-1,0,37
251818306,-1,0,144,-1,0,166
32361889,-1,0,7,-1,0,43
554792014,-1,0,5,-1,0,0
1036242523,-1,0,4,-1,0,41
316738902,-1,0,10,-1,0,33
2367391207,-1,0,10,-1,0,41
501858399,-1,0,0,-1,0,1
260577977,-1,0,0,-1,0,0
184388767,-1,0,2,-1,0,1
1375874520,-1,0,0,-1,0,0
2195020130,-1,0,5,-1,0,11
1656669876,-1,0,0,-1,0,0
591177532,-1,0,3,-1,0,53
439393883,-1,0,0,-1,0,0
1279659446,-1,0,0,-1,0,1
142324435,-1,0,2,-1,0,3
424057638,-1,0,12,-1,0,0
147023553,-1,0,8,-1,0,0
1251423032,-1,0,0,-1,0,1
207474709,-1,0,2,-1,0,28
2594059593,-1,0,0,-1,0,0
1874899273,-1,0,0,-1,0,2
232843057,-1,0,1,-1,0,0
185838465,-1,0,1005,-1,0,1494
314658198,-1,0,2,-1,0,0
2767059614,-1,0,0,-1,0,21
1320936788,-1,0,0,-1,0,0
162073647,-1,0,0,-1,0,0
890939425,-1,0,0,-1,0,2
369548628,-1,0,538,-1,0,506
582456814,-1,0,11,-1,0,93
558958295,-1,0,0,-1,0,1
359987757,-1,0,0,-1,0,0
1320551364,-1,0,0,-1,0,0
892026757,-1,0,0,-1,0,0
619657712,-1,0,0,-1,0,2
67958262,-1,0,10,-1,0,13
2323846471,-1,0,4,-1,0,8
2732852920,-1,0,0,-1,0,4
402788090,-1,0,0,-1,0,1
146216674,-1,0,1,-1,0,20
499304972,-1,0,0,-1,0,14
1114419643,-1,0,5,-1,0,92
631557880,-1,0,298,-1,0,363
354776035,-1,0,0,-1,0,3
71251125,-1,0,3,-1,0,23
1043909250,-1,0,4,-1,0,2
2387222022,-1,0,3,-1,0,0
2753537530,-1,0,0,-1,0,11
33239098,-1,0,0,-1,0,0
17708489,-1,0,423,-1,0,914
253677157,-1,0,0,-1,0,6
324534978,-1,0,55,-1,0,362
313526473,-1,0,0,-1,0,2
372398767,-1,0,1,-1,0,5
79534132,-1,0,219,-1,0,433
2527772134,-1,0,0,-1,0,4
1603511876,-1,0,0,-1,0,31
279672012,-1,0,0,-1,0,0
47526463,-1,0,2,-1,0,0
1863806768,-1,0,6,-1,0,48
1965910602,-1,0,9,-1,0,25
53119133,-1,0,1,-1,0,0
146644685,-1,0,0,-1,0,0
382624014,-1,0,14,-1,0,353
519340126,-1,0,0,-1,0,1
135201088,-1,0,0,-1,0,0
1068389322,-1,0,17,-1,0,83
706046658,-1,0,0,-1,0,11
1086088376,-1,0,3,-1,0,20
727977774,-1,0,0,-1,0,3
1848982171,-1,0,0,-1,0,0
46847394,-1,0,3,-1,0,0
509678513,-1,0,0,-1,0,0
2538222564,-1,0,2,-1,0,4
381907325,-1,0,1,-1,0,0
2549778340,-1,0,0,-1,0,0
2924188959,-1,0,13,-1,0,85
64962542,-1,0,135,-1,0,304
2981147141,-1,0,1,-1,0,1
198492107,-1,0,10,-1,0,24
1207496354,-1,0,0,-1,0,0
250357008,-1,0,2,-1,0,0
2437028232,-1,0,4,-1,0,43
1512553700,-1,0,10,-1,0,67
255914629,-1,0,0,-1,0,0
128678490,-1,0,0,-1,0,0
2611061204,-1,0,0,-1,0,0
1240570441,-1,0,0,-1,0,17
237722025,-1,0,0,-1,0,0
978501228,-1,0,1,-1,0,0
358167948,-1,0,2,-1,0,76
588030279,-1,0,1,-1,0,5
44103339,-1,0,87,-1,0,133
606606174,-1,0,1,-1,0,13
764892163,-1,0,131,-1,0,322
478856453,-1,0,786,-1,0,2150
2926080809,-1,0,1,-1,0,73
142483668,-1,0,52,-1,0,18
1609339165,-1,0,0,-1,0,1
2573022476,-1,0,0,-1,0,0
528845859,-1,0,8,-1,0,39
2717076471,-1,0,5,-1,0,10
2809557022,-1,0,22,-1,0,94
349882824,-1,0,1,-1,0,0
295313329,-1,0,1,-1,0,1
1063583083,-1,0,405,-1,0,413
2637459458,-1,0,1,-1,0,83
217209617,-1,0,0,-1,0,0
1432316623,-1,0,2,-1,0,6
545900562,-1,0,11,-1,0,21
614925771,-1,0,10,-1,0,81
2192595254,-1,0,0,-1,0,2
1605736693,-1,0,0,-1,0,2
2853971888,-1,0,0,-1,0,0
25430079,-1,0,1,-1,0,1
403434897,-1,0,0,-1,0,2
19917843,-1,0,7754,-1,0,11
2882180312,-1,0,1,-1,0,2
904590462,-1,0,0,-1,0,0
1562212932,-1,0,3,-1,0,53
249067895,-1,0,421,-1,0,22
416672289,-1,0,2,-1,0,1
2861499831,-1,0,9,-1,0,0
2360736607,-1,0,0,-1,0,0
474666449,-1,0,0,-1,0,1
526643341,-1,0,1,-1,0,0
179087236,-1,0,4,-1,0,1
1444443080,-1,0,0,-1,0,1
2172366417,-1,0,1,-1,0,10
144102433,-1,0,1,-1,0,3
434097730,-1,0,0,-1,0,6
461671740,-1,0,0,-1,0,4
2865056456,-1,0,7,-1,0,1
474934233,-1,0,2,-1,0,45
1446843914,-1,0,0,-1,0,1
2837344928,-1,0,6,-1,0,21
2347134087,-1,0,1,-1,0,18
80257358,-1,0,2531,-1,0,4881
1500115530,-1,0,5,-1,0,73
1100141060,-1,0,0,-1,0,0
2992655470,-1,0,10,-1,0,161
2302706882,-1,0,2,-1,0,0
213911455,-1,0,0,-1,0,1
453818644,-1,0,0,-1,0,17
197008838,-1,0,1,-1,0,0
1268692340,-1,0,23,-1,0,31
1033813189,-1,0,0,-1,0,0
595047580,-1,0,0,-1,0,7
617648861,-1,0,0,-1,0,0
282465696,-1,0,0,-1,0,0
2721624450,-1,0,5,-1,0,74
554915995,-1,0,4,-1,0,24
2271796324,-1,0,1,-1,0,47
2868154454,-1,0,0,-1,0,0
441658159,-1,0,2,-1,0,4
191417771,-1,0,0,-1,0,1
35772176,-1,0,19,-1,0,3
585911528,-1,0,317,-1,0,0
2380935436,-1,0,0,-1,0,6
800251560,-1,0,0,-1,0,2
1395043573,-1,0,0,-1,0,2
2983548895,-1,0,0,-1,0,3
835474214,-1,0,0,-1,0,0
212108472,-1,0,0,-1,0,1
193584569,-1,0,0,-1,0,4
227897170,-1,0,0,-1,0,0
43198597,-1,0,335,-1,0,210
161179687,-1,0,11,-1,0,4
2176953571,-1,0,46,-1,0,69
385989035,-1,0,1,-1,0,0
1148031655,-1,0,0,-1,0,8
1115934642,-1,0,0,-1,0,0
2941592072,-1,0,2,-1,0,0
1451547776,-1,0,0,-1,0,0
497312435,-1,0,0,-1,0,14
2585389224,-1,0,0,-1,0,0
16622164,-1,0,19,-1,0,88
81544926,-1,0,199,-1,0,264
67232521,-1,0,0,-1,0,0
9026792,-1,0,0,-1,0,0
536164763,-1,0,10,-1,0,19
2156704746,-1,0,0,-1,0,0
272458125,-1,0,413,-1,0,416
271365530,-1,0,1,-1,0,5
2543309076,-1,0,2,-1,0,54
279411853,-1,0,2,-1,0,3
584269772,-1,0,0,-1,0,3
803521602,-1,0,0,-1,0,6
63399913,-1,0,0,-1,0,0
1624318261,-1,0,1,-1,0,0
2508196366,-1,0,0,-1,0,0
961116732,-1,0,8,-1,0,163
400251911,-1,0,1,-1,0,0
361693425,-1,0,32,-1,0,67
1271337098,-1,0,3,-1,0,1
278750875,-1,0,0,-1,0,1
1856744226,-1,0,0,-1,0,0
63752064,-1,0,23,-1,0,18
1429500570,-1,0,0,-1,0,0
268930823,-1,0,6,-1,0,19
1010289630,-1,0,3,-1,0,11
2916979123,-1,0,0,-1,0,0
2886257036,-1,0,0,-1,0,8
107541944,-1,0,11,-1,0,47
1271186773,-1,0,141,-1,0,94
400929117,-1,0,0,-1,0,2
146118390,-1,0,1,-1,0,2
752784294,-1,0,1,-1,0,2
2677519317,-1,0,0,-1,0,0
1462445912,-1,0,126,-1,0,120
438673983,-1,0,0,-1,0,0
1435742562,-1,0,158,-1,0,195
1704004088,-1,0,1,-1,0,11
2178120947,-1,0,0,-1,0,0
1196148823,-1,0,1,-1,0,2
1339289274,-1,0,1,-1,0,7
134606161,-1,0,42,-1,0,83
2201389898,-1,0,0,-1,0,9
383701982,-1,0,7,-1,0,8
551872710,-1,0,24,-1,0,122
759656118,-1,0,1,-1,0,5
2688489336,-1,0,73,-1,0,21
2750055171,-1,0,0,-1,0,0
541997506,-1,0,4,-1,0,14
25178736,-1,0,660,-1,0,1751
627120488,-1,0,0,-1,0,1
479604827,-1,0,7,-1,0,101
802893763,-1,0,6,-1,0,15
1698131605,-1,0,0,-1,0,0
2995037940,-1,0,0,-1,0,0
1725381217,-1,0,0,-1,0,3
2399658502,-1,0,1,-1,0,17
2168890627,-1,0,2,-1,0,7
483384898,-1,0,0,-1,0,0
2563844665,-1,0,0,-1,0,1
2867339693,-1,0,1,-1,0,40
1672425954,-1,0,4,-1,0,30
383992279,-1,0,0,-1,0,0
1349652372,-1,0,0,-1,0,14
1541202187,-1,0,3,-1,0,0
422537420,-1,0,0,-1,0,9
390711409,-1,0,0,-1,0,2
1553531418,-1,0,1,-1,0,10
70332362,-1,0,323,-1,0,535
1161179162,-1,0,2,-1,0,10
1207279273,-1,0,0,-1,0,0
423303865,-1,0,37,-1,0,443
1143550039,-1,0,3,-1,0,16
472093830,-1,0,80,-1,0,100
590648361,-1,0,0,-1,0,37
475775751,-1,0,0,-1,0,0
549776486,-1,0,129,-1,0,403
2728265055,-1,0,0,-1,0,83
2293558395,-1,0,0,-1,0,0
195815543,-1,0,0,-1,0,10
2920098642,-1,0,2,-1,0,71
371178263,-1,0,0,-1,0,3
2485488482,-1,0,33,-1,0,336
338049165,-1,0,75,-1,0,779
288167414,-1,0,0,-1,0,0
1174333903,-1,0,90,-1,0,199
1545765967,-1,0,7,-1,0,7
1905542646,-1,0,2,-1,0,19
277017145,-1,0,1,-1,0,19
840603434,-1,0,8,-1,0,40
2987940495,-1,0,2,-1,0,12
800791868,-1,0,0,-1,0,22
2715791691,-1,0,0,-1,0,2
2534594131,-1,0,41,-1,0,0
2908548939,-1,0,165,-1,0,349
606555739,-1,0,0,-1,0,0
98907818,-1,0,0,-1,0,20
930752852,-1,0,0,-1,0,0
2577420026,-1,0,0,-1,0,3
427169786,-1,0,0,-1,0,3
1182692214,-1,0,0,-1,0,1
1831347948,-1,0,0,-1,0,0
2916139652,-1,0,0,-1,0,9
632824179,-1,0,3,-1,0,24
2371593942,-1,0,20,-1,0,38
1389344766,-1,0,16,-1,0,19
2259357633,-1,0,6,-1,0,7
1517965638,-1,0,1,-1,0,1
166074713,-1,0,0,-1,0,1
2957817568,-1,0,0,-1,0,11
625737313,-1,0,3,-1,0,11
1575854832,-1,0,0,-1,0,7
594103540,-1,0,0,-1,0,11
1880761016,-1,0,0,-1,0,0
130300594,-1,0,0,-1,0,0
1623614442,-1,0,0,-1,0,7
1480459158,-1,0,1,-1,0,9
369845223,-1,0,0,-1,0,0
634070800,-1,0,11,-1,0,76
116226883,-1,0,0,-1,0,0
103138215,-1,0,395,-1,0,240
218747551,-1,0,0,-1,0,0
480714292,-1,0,0,-1,0,1
1889317585,-1,0,0,-1,0,1
324003717,-1,0,30,-1,0,94
1213959464,-1,0,0,-1,0,6
343747311,-1,0,0,-1,0,4
1621172269,-1,0,1,-1,0,72
1389269402,-1,0,0,-1,0,0
1053182599,-1,0,4,-1,0,15
837393710,-1,0,15,-1,0,7
2547040965,-1,0,0,-1,0,6
554310033,-1,0,0,-1,0,0
2842574905,-1,0,0,-1,0,0
899410945,-1,0,1,-1,0,48
767832650,-1,0,1,-1,0,8
282230366,-1,0,7,-1,0,143
511561681,-1,0,3,-1,0,7
723586963,-1,0,0,-1,0,0
2544877151,-1,0,2,-1,0,53
211393818,-1,0,9,-1,0,0
404832180,-1,0,0,-1,0,3
1603856797,-1,0,3,-1,0,34
214695876,-1,0,0,-1,0,1
294669595,-1,0,1,-1,0,0
101190378,-1,0,0,-1,0,0
1626505128,-1,0,0,-1,0,15
354719925,-1,0,0,-1,0,6
1634630971,-1,0,2,-1,0,50
602030859,-1,0,0,-1,0,0
429739336,-1,0,0,-1,0,0
2351352053,-1,0,0,-1,0,1
920407668,-1,0,0,-1,0,1
73648587,-1,0,0,-1,0,1
235617760,-1,0,1,-1,0,14
324223120,-1,0,1,-1,0,0
191079208,-1,0,1,-1,0,1
39810705,-1,0,10,-1,0,18
278144249,-1,0,14,-1,0,121
2879827265,-1,0,0,-1,0,6
307089404,-1,0,0,-1,0,0
595824192,-1,0,5,-1,0,24
976865912,-1,0,0,-1,0,0
324686156,-1,0,38,-1,0,469
272080365,-1,0,1,-1,0,0
2182026478,-1,0,0,-1,0,0
2487566292,-1,0,3,-1,0,82
327487587,-1,0,15,-1,0,79
285221892,-1,0,12,-1,0,93
1370321275,-1,0,1,-1,0,24
111975903,-1,0,10,-1,0,54
908156652,-1,0,0,-1,0,15
1562936622,-1,0,39,-1,0,170
2950779289,-1,0,3,-1,0,8
905691602,-1,0,718,-1,0,171
74293752,-1,0,7,-1,0,187
2875689913,-1,0,0,-1,0,1
378997508,-1,0,24,-1,0,0
180790284,-1,0,52,-1,0,2
117886787,-1,0,27,-1,0,0
234625353,-1,0,0,-1,0,0
324357638,-1,0,0,-1,0,0
196524251,-1,0,0,-1,0,3
1262722382,-1,0,2,-1,0,0
2907995541,-1,0,0,-1,0,0
1673592812,-1,0,0,-1,0,0
75720481,-1,0,0,-1,0,0
2323940616,-1,0,0,-1,0,8
251577904,-1,0,0,-1,0,0
2646401800,-1,0,7,-1,0,8
887531040,-1,0,27,-1,0,112
737622565,-1,0,1,-1,0,1
232109282,-1,0,84,-1,0,145
575120185,-1,0,2,-1,0,12
2817904761,-1,0,1,-1,0,11
848271174,-1,0,1,-1,0,6
374592513,-1,0,8,-1,0,29
258176383,-1,0,42,-1,0,92
591680349,-1,0,0,-1,0,0
2895929121,-1,0,0,-1,0,1
864625441,-1,0,1,-1,0,9
373289792,-1,0,1,-1,0,0
2622509031,-1,0,0,-1,0,0
1325916570,-1,0,0,-1,0,0
2936953589,-1,0,1,-1,0,0
570612746,-1,0,0,-1,0,0
1390984158,-1,0,8,-1,0,19
1270165969,-1,0,13,-1,0,40
140473550,-1,0,11,-1,0,43
2151967778,-1,0,5,-1,0,212
1046807977,-1,0,0,-1,0,0
1201044079,-1,0,1,-1,0,8
2500309454,-1,0,0,-1,0,0
632175976,-1,0,7,-1,0,0
2161752579,-1,0,7,-1,0,14
67686285,-1,0,59,-1,0,181
2641057791,-1,0,0,-1,0,2
129048851,-1,0,3,-1,0,1
35728207,-1,0,4,-1,0,3
223735160,-1,0,81,-1,0,181
2241210504,-1,0,1,-1,0,9
330937952,-1,0,1,-1,0,0
2327053675,-1,0,0,-1,0,8
221570071,-1,0,1,-1,0,18
1124735617,-1,0,4,-1,0,96
2807540527,-1,0,8,-1,0,27
989059130,-1,0,1,-1,0,0
1322434903,-1,0,0,-1,0,0
253365807,-1,0,33,-1,0,133
1950233088,-1,0,44,-1,0,0
1484453508,-1,0,2,-1,0,15
237919454,-1,0,10,-1,0,26
18637481,-1,0,3,-1,0,6
1886371754,-1,0,2,-1,0,2
400808987,-1,0,7,-1,0,16
214273836,-1,0,2,-1,0,0
2950486196,-1,0,2,-1,0,39
600899910,-1,0,28,-1,0,22
336785246,-1,0,3,-1,0,1
611127272,-1,0,22,-1,0,43
2978455002,-1,0,0,-1,0,6
1535981053,-1,0,108,-1,0,105
409787994,-1,0,0,-1,0,16
1277777466,-1,0,0,-1,0,5
2745801491,-1,0,25,-1,0,53
562260155,-1,0,42,-1,0,195
723304578,-1,0,17,-1,0,58
1473339542,-1,0,4,-1,0,13
1333872612,-1,0,0,-1,0,11
2745829781,-1,0,79,-1,0,523
714902671,-1,0,3,-1,0,19
186976253,-1,0,6,-1,0,117
258490144,-1,0,0,-1,0,0
502485062,-1,0,0,-1,0,0
1357851667,-1,0,9,-1,0,16
499343559,-1,0,0,-1,0,0
495701180,-1,0,3,-1,0,1
540795986,-1,0,13,-1,0,94
2949113307,-1,0,0,-1,0,0
1629426080,-1,0,0,-1,0,0
966407760,-1,0,0,-1,0,0
1026464276,-1,0,2,-1,0,7
143678617,-1,0,1,-1,0,0
1110939979,-1,0,7,-1,0,24
268767586,-1,0,1,-1,0,0
216551004,-1,0,2,-1,0,2
281307254,-1,0,4,-1,0,32
448047603,-1,0,7,-1,0,0
455911118,-1,0,0,-1,0,0
2748332556,-1,0,0,-1,0,5
63968101,-1,0,6,-1,0,0
2689348581,-1,0,0,-1,0,28
2294686103,-1,0,0,-1,0,0
1479678517,-1,0,1,-1,0,1
508519894,-1,0,3,-1,0,44
816250314,-1,0,1,-1,0,22
1381683890,-1,0,0,-1,0,0
217707504,-1,0,0,-1,0,0
2170811847,-1,0,8,-1,0,54
368190271,-1,0,0,-1,0,3
1463144245,-1,0,519,-1,0,38
2567604572,-1,0,0,-1,0,0
380351517,-1,0,12,-1,0,13
2896914542,-1,0,0,-1,0,3
862447098,-1,0,0,-1,0,2
2745509111,-1,0,85,-1,0,46
444202418,-1,0,1,-1,0,0
2519656678,-1,0,33,-1,0,117
1496009192,-1,0,0,-1,0,10
